time,F,B,baseline,chi
2024-05-10T20:54:00.000Z,51319.916,51319.916,51332.68829236111,0.0002488140166821379
2024-05-10T20:55:00.000Z,51321.8,51321.8,51332.423220138895,0.00020694951596838567
2024-05-10T20:56:00.000Z,51326.742,51326.742,51332.1441451389,0.00010523903158270132
2024-05-10T20:57:00.000Z,51330.875,51330.875,51331.84523402779,1.8901210805179896e-05
2024-05-10T20:58:00.000Z,51329.207,51329.207,51331.52548124999,4.516680983572748e-05
2024-05-10T20:59:00.000Z,51328.656,51328.656,51331.18706458333,4.930851453222933e-05
2024-05-10T21:00:00.000Z,51328.179,51328.179,51330.84196736111,5.187850537908875e-05
2024-05-10T21:01:00.000Z,51331.964,51331.964,51330.497002083335,2.8579460600296834e-05
2024-05-10T21:02:00.000Z,51340.109,51340.109,51330.15397916667,0.00019394098909900754
2024-05-10T21:03:00.000Z,51351.945,51351.945,51329.807377777775,0.0004312820046117756
2024-05-10T21:04:00.000Z,51356.808,51356.808,51329.46137638889,0.0005327666193607191
2024-05-10T21:05:00.000Z,51357.328,51357.328,51329.124958333334,0.0005494549476454453
2024-05-10T21:06:00.000Z,51352.996,51352.996,51328.78874444445,0.000471611665649712
2024-05-10T21:07:00.000Z,51356.788,51356.788,51328.46479722222,0.0005518030373530753
2024-05-10T21:08:00.000Z,51365.562,51365.562,51328.15722222222,0.0007287379832445504
2024-05-10T21:09:00.000Z,51379.48,51379.48,51327.85772777778,0.0010057359591356119
2024-05-10T21:10:00.000Z,51391.328,51391.328,51327.572697222226,0.0012421258093357323
2024-05-10T21:11:00.000Z,51400.746,51400.746,51327.298474999996,0.0014309641688190025
2024-05-10T21:12:00.000Z,51402.007,51402.007,51327.036908333335,0.0014606354892559659
2024-05-10T21:13:00.000Z,51407.371,51407.371,51326.78169444444,0.001570121930404999
2024-05-10T21:14:00.000Z,51409.656,51409.656,51326.53418333334,0.0016194706692987076
2024-05-10T21:15:00.000Z,51411.028,51411.028,51326.29583611111,0.001650852891458332
2024-05-10T21:16:00.000Z,51413.608,51413.608,51326.0631375,0.0017056609673231826
2024-05-10T21:17:00.000Z,51423.836,51423.836,51325.83857430555,0.0019093195243674807
2024-05-10T21:18:00.000Z,51430.616,51430.616,51325.62200555556,0.002045644852254818
2024-05-10T21:19:00.000Z,51440.148,51440.148,51325.41032777778,0.0022354944946269798
2024-05-10T21:20:00.000Z,51446.312,51446.312,51325.20211666666,0.002359657212027042
2024-05-10T21:21:00.000Z,51460.128,51460.128,51325.00492222222,0.0026326948820080925
2024-05-10T21:22:00.000Z,51466.596,51466.596,51324.81076666666,0.002762508642806715
2024-05-10T21:23:00.000Z,51469.035,51469.035,51324.623397222225,0.002813690451464549
2024-05-10T21:24:00.000Z,51470.085,51470.085,51324.44266944444,0.0028376797288100905
2024-05-10T21:25:00.000Z,51479.085,51479.085,51324.27046944444,0.0030164000216569434
2024-05-10T21:26:00.000Z,51495.199,51495.199,51324.104961111116,0.003333600050473843
2024-05-10T21:27:00.000Z,51513.785,51513.785,51323.94436111112,0.0036988707951434914
2024-05-10T21:28:00.000Z,51534.562,51534.562,51323.78876944445,0.004106735601737783
2024-05-10T21:29:00.000Z,51546.636,51546.636,51323.644124305545,0.004344817666383325
2024-05-10T21:30:00.000Z,51553.216,51553.216,51323.5044,0.004475758284346662
2024-05-10T21:31:00.000Z,51558.096,51558.096,51323.367884722225,0.004573513488144363
2024-05-10T21:32:00.000Z,51565.363,51565.363,51323.23179513888,0.004717770031076804
2024-05-10T21:33:00.000Z,51570.14,51570.14,51323.09671458334,0.004813491414801178
2024-05-10T21:34:00.000Z,51573.872,51573.872,51322.96641458334,0.004888758443731947
2024-05-10T21:35:00.000Z,51579.412,51579.412,51322.83787708333,0.004999219324760535
2024-05-10T21:36:00.000Z,51596.507,51596.507,51322.71524097222,0.00533470915835732
2024-05-10T21:37:00.000Z,51603.996,51603.996,51322.59253541667,0.005483032923349303
2024-05-10T21:38:00.000Z,51615.609,51615.609,51322.46408819444,0.0057118245784497455
2024-05-10T21:39:00.000Z,51622.953,51622.953,51322.33825208333,0.005857386045821198
2024-05-10T21:40:00.000Z,51630.023,51630.023,51322.21581875,0.005997542708152995
2024-05-10T21:41:00.000Z,51644.863,51644.863,51322.08626875,0.006289236364238347
2024-05-10T21:42:00.000Z,51630.207,51630.207,51321.959843749995,0.0060061454626531615
2024-05-10T21:43:00.000Z,51620.496,51620.496,51321.83271041667,0.005819419802650829
2024-05-10T21:44:00.000Z,51637.933,51637.933,51321.702493749995,0.0061617306302048855
2024-05-10T21:45:00.000Z,51659.601,51659.601,51321.57172916667,0.006586494907388484
2024-05-10T21:46:00.000Z,51679.054,51679.054,51321.439689583334,0.006968127016305173
2024-05-10T21:47:00.000Z,51723.7,51723.7,51321.31089166665,0.007840585155409233
2024-05-10T21:48:00.000Z,51757.468,51757.468,51321.18805625,0.00850097124158194
2024-05-10T21:49:00.000Z,51774.031,51774.031,51321.06577569445,0.008826107125002007
2024-05-10T21:50:00.000Z,51773.917,51773.917,51320.94031180556,0.008826352078553748
2024-05-10T21:51:00.000Z,51771.066,51771.066,51320.81342569444,0.008773293801304687
2024-05-10T21:52:00.000Z,51765.367,51765.367,51320.695547916665,0.008664564019171503
2024-05-10T21:53:00.000Z,51768.71,51768.71,51320.589097916665,0.008731795756053104
2024-05-10T21:54:00.000Z,51763.96,51763.96,51320.47997847222,0.008641384915219206
2024-05-10T21:55:00.000Z,51752.875,51752.875,51320.364517361115,0.008427658039969135
2024-05-10T21:56:00.000Z,51740.125,51740.125,51320.24651458333,0.008181536799464892
2024-05-10T21:57:00.000Z,51727.824,51727.824,51320.12324513888,0.007944266870008732
2024-05-10T21:58:00.000Z,51720.156,51720.156,51319.99877430555,0.0077972960882999156
2024-05-10T21:59:00.000Z,51709.44,51709.44,51319.87131944445,0.007590990985356383
2024-05-10T22:00:00.000Z,51701.908,51701.908,51319.74241875,0.007446755639022388
2024-05-10T22:01:00.000Z,51693.68,51693.68,51319.61093263889,0.007289008247784759
2024-05-10T22:02:00.000Z,51696.344,51696.344,51319.47853263889,0.007343517084286521
2024-05-10T22:03:00.000Z,51695.012,51695.012,51319.34581805555,0.007320167004394651
2024-05-10T22:04:00.000Z,51722.757,51722.757,51319.21260972223,0.007863417417306978
2024-05-10T22:05:00.000Z,51738.812,51738.812,51319.078059722226,0.008178906483653312
2024-05-10T22:06:00.000Z,51743.699,51743.699,51318.944123611116,0.0082767656981754
2024-05-10T22:07:00.000Z,51735.085,51735.085,51318.80306805555,0.00811168435460977
2024-05-10T22:08:00.000Z,51747.328,51747.328,51318.65400416667,0.008353180810208501
2024-05-10T22:09:00.000Z,51733.941,51733.941,51318.50293194444,0.008095288138208001
2024-05-10T22:10:00.000Z,51697.742,51697.742,51318.35433472222,0.007392826020944341
2024-05-10T22:11:00.000Z,51672.524,51672.524,51318.20866250001,0.0069042810872488565
2024-05-10T22:12:00.000Z,51653.016,51653.016,51318.067834027774,0.006526905242331309
2024-05-10T22:13:00.000Z,51638.687,51638.687,51317.93358402777,0.006250318233235696
2024-05-10T22:14:00.000Z,51641.14,51641.14,51317.80442847223,0.006300650916943332
2024-05-10T22:15:00.000Z,51641.788,51641.788,51317.68072222222,0.0063157039292586715
2024-05-10T22:16:00.000Z,51635.752,51635.752,51317.562769444456,0.006200396382522696
2024-05-10T22:17:00.000Z,51604.144,51604.144,51317.44962500001,0.0055866840050508805
2024-05-10T22:18:00.000Z,51591.912,51591.912,51317.33950555555,0.005350481866167667
2024-05-10T22:19:00.000Z,51587.136,51587.136,51317.230625000004,0.005259546778202527
2024-05-10T22:20:00.000Z,51580.343,51580.343,51317.12093055555,0.005129322625106944
2024-05-10T22:21:00.000Z,51574.488,51574.488,51317.00988055555,0.005017403002313364
2024-05-10T22:22:00.000Z,51557.312,51557.312,51316.89726388889,0.004684903977627795
2024-05-10T22:23:00.000Z,51551.96,51551.96,51316.78245,0.004582858448484046
2024-05-10T22:24:00.000Z,51547.316,51547.316,51316.66853055556,0.004494591641448933
2024-05-10T22:25:00.000Z,51544.585,51544.585,51316.55453333334,0.004443604383426326
2024-05-10T22:26:00.000Z,51566.14,51566.14,51316.43927152778,0.004865901298236867
2024-05-10T22:27:00.000Z,51564.532,51564.532,51316.32096875,0.004836882819428022
2024-05-10T22:28:00.000Z,51554.612,51554.612,51316.200265277774,0.004645935074884032
2024-05-10T22:29:00.000Z,51544.54,51544.54,51316.07799444445,0.004452055076778925
2024-05-10T22:30:00.000Z,51537.628,51537.628,51315.95280486112,0.00431981056615752
2024-05-10T22:31:00.000Z,51557.048,51557.048,51315.82325277777,0.004700786851532622
2024-05-10T22:32:00.000Z,51571.214,51571.214,51315.69630555556,0.004979328214177936
2024-05-10T22:33:00.000Z,51593.5,51593.5,51315.56978611111,0.005416099149777197
2024-05-10T22:34:00.000Z,51613.71,51613.71,51315.44690833333,0.005812345202789833
2024-05-10T22:35:00.000Z,51676.394,51676.394,51315.33600555556,0.007036064119415501
2024-05-10T22:36:00.000Z,51693.32,51693.32,51315.23234166666,0.00736794205307222
2024-05-10T22:37:00.000Z,51612.21,51612.21,51315.13330555555,0.0057892608926007625
2024-05-10T22:38:00.000Z,51552.07,51552.07,51315.0391,0.00461913123632401
2024-05-10T22:39:00.000Z,51562.956,51562.956,51314.94531944445,0.004833108152247621
2024-05-10T22:40:00.000Z,51554.992,51554.992,51314.844882638885,0.004679876123767868
2024-05-10T22:41:00.000Z,51548.256,51548.256,51314.73730347222,0.004550714059915523
2024-05-10T22:42:00.000Z,51526.284,51526.284,51314.63510347222,0.004124532817996418
2024-05-10T22:43:00.000Z,51505.448,51505.448,51314.53635625,0.0037204203195873808
2024-05-10T22:44:00.000Z,51483.132,51483.132,51314.43224097222,0.0032875694353503167
2024-05-10T22:45:00.000Z,51466.92,51466.92,51314.32740763889,0.0029736839606006606
2024-05-10T22:46:00.000Z,51451.656,51451.656,51314.226599305555,0.002678192965229398
2024-05-10T22:47:00.000Z,51439.503,51439.503,51314.133563194446,0.002443175556129309
2024-05-10T22:48:00.000Z,51431.546,51431.546,51314.04567986111,0.0022898276404077125
2024-05-10T22:49:00.000Z,51409.531,51409.531,51313.95522152777,0.001862568926125832
2024-05-10T22:50:00.000Z,51408.14,51408.14,51313.86879097222,0.0018371487328658332
2024-05-10T22:51:00.000Z,51404.265,51404.265,51313.783960416666,0.0017632891710564677
2024-05-10T22:52:00.000Z,51395.912,51395.912,51313.697493750005,0.0016021941560536532
2024-05-10T22:53:00.000Z,51386.78,51386.78,51313.60832291667,0.001425970214818269
2024-05-10T22:54:00.000Z,51375.676,51375.676,51313.51745625,0.0012113483314214945
2024-05-10T22:55:00.000Z,51366.896,51366.896,51313.42805972222,0.0010419872984426999
2024-05-10T22:56:00.000Z,51372.019,51372.019,51313.33933333334,0.0011435557971676328
2024-05-10T22:57:00.000Z,51379.082,51379.082,51313.250775,0.0012829283665667685
2024-05-10T22:58:00.000Z,51386.236,51386.236,51313.16279513889,0.0014240635517410044
2024-05-10T22:59:00.000Z,51393.924,51393.924,51313.07147361112,0.001575671150974868
2024-05-10T23:00:00.000Z,51397.156,51397.156,51312.97772916666,0.0016404869598026408
2024-05-10T23:01:00.000Z,51395.3,51395.3,51312.88797083333,0.0016060688147880742
2024-05-10T23:02:00.000Z,51405.64,51405.64,51312.79327083333,0.0018094265240368905
2024-05-10T23:03:00.000Z,51416.199,51416.199,51312.694429166666,0.0020171338103520346
2024-05-10T23:04:00.000Z,51419.207,51419.207,51312.591240277776,0.0020777699419424057
2024-05-10T23:05:00.000Z,51425.171,51425.171,51312.48339027778,0.002196105163438072
2024-05-10T23:06:00.000Z,51432.394,51432.394,51312.37239027778,0.0023390384059685876
2024-05-10T23:07:00.000Z,51446.207,51446.207,51312.259859722224,0.0026104315156643583
2024-05-10T23:08:00.000Z,51452.957,51452.957,51312.148220138886,0.0027441606860235013
2024-05-10T23:09:00.000Z,51461.304,51461.304,51312.03945277778,0.0029089576016478806
2024-05-10T23:10:00.000Z,51454.576,51454.576,51311.93242708333,0.0027799298558746134
2024-05-10T23:11:00.000Z,51441.072,51441.072,51311.826736111114,0.0025188201650581435
2024-05-10T23:12:00.000Z,51419.78,51419.78,51311.72366041666,0.002105880135667623
2024-05-10T23:13:00.000Z,51414.376,51414.376,51311.621452083324,0.0020025589721936357
2024-05-10T23:14:00.000Z,51415.532,51415.532,51311.519710416665,0.002027074820047055
2024-05-10T23:15:00.000Z,51413.796,51413.796,51311.42026874999,0.0019951841269215224
2024-05-10T23:16:00.000Z,51405.9,51405.9,51311.32269097222,0.0018432054382495951
2024-05-10T23:17:00.000Z,51399.248,51399.248,51311.22681875,0.001715437082822465
2024-05-10T23:18:00.000Z,51395.42,51395.42,51311.13163263889,0.0016426916475857094
2024-05-10T23:19:00.000Z,51393.704,51393.704,51311.03505763889,0.0016111337896077462
2024-05-10T23:20:00.000Z,51396.084,51396.084,51310.93935208333,0.0016593858734962475
2024-05-10T23:21:00.000Z,51401.024,51401.024,51310.84483125,0.001757506995774093
2024-05-10T23:22:00.000Z,51406.888,51406.888,51310.75085069444,0.0018736258525099067
2024-05-10T23:23:00.000Z,51407.396,51407.396,51310.65598055556,0.0018853787307085267
2024-05-10T23:24:00.000Z,51409.683,51409.683,51310.56237708333,0.0019317781432256066
2024-05-10T23:25:00.000Z,51415.726,51415.726,51310.47104097223,0.0020513348814070057
2024-05-10T23:26:00.000Z,51418.394,51418.394,51310.37789027778,0.0021051513195479575
2024-05-10T23:27:00.000Z,51419.105,51419.105,51310.28184513888,0.0021208839816854734
2024-05-10T23:28:00.000Z,51422.992,51422.992,51310.18470902778,0.002198536053064916
2024-05-10T23:29:00.000Z,51422.316,51422.316,51310.08355625,0.0021873369905344533
2024-05-10T23:30:00.000Z,51422.535,51422.535,51309.98403402778,0.002193549035165969
2024-05-10T23:31:00.000Z,51420.78,51420.78,51309.87819513889,0.0021614123588314703
2024-05-10T23:32:00.000Z,51414.128,51414.128,51309.77668680556,0.0020337510691460256
2024-05-10T23:33:00.000Z,51404.484,51404.484,51309.66384513889,0.0018479979745586763
2024-05-10T23:34:00.000Z,51404.64,51404.64,51309.54545902777,0.0018533499005202085
2024-05-10T23:35:00.000Z,51406.16,51406.16,51309.43115347222,0.0018852059816928163
2024-05-10T23:36:00.000Z,51403.988,51403.988,51309.332879166664,0.001844793442476549
2024-05-10T23:37:00.000Z,51400.944,51400.944,51309.24348888889,0.001787212300859041
2024-05-10T23:38:00.000Z,51398.164,51398.164,51309.15827083333,0.0017346947828856202
2024-05-10T23:39:00.000Z,51394.232,51394.232,51309.06836527777,0.0016598164308097771
2024-05-10T23:40:00.000Z,51393.856,51393.856,51308.98150555556,0.0016541839645608776
2024-05-10T23:41:00.000Z,51403.843,51403.843,51308.897005555555,0.0018504781818670878
2024-05-10T23:42:00.000Z,51415.203,51415.203,51308.81536111111,0.002073476811735641
2024-05-10T23:43:00.000Z,51407.144,51407.144,51308.73264444443,0.0019180235114659872
2024-05-10T23:44:00.000Z,51385.226,51385.226,51308.650072222226,0.0014924564896949648
2024-05-10T23:45:00.000Z,51380.648,51380.648,51308.568108333326,0.0014048314798901682
2024-05-10T23:46:00.000Z,51369.82,51369.82,51308.48502222222,0.0011954158800676312
2024-05-10T23:47:00.000Z,51351.746,51351.746,51308.40077777778,0.0008447977634296461
2024-05-10T23:48:00.000Z,51343.351,51343.351,51308.31921944444,0.0006827699891265287
2024-05-10T23:49:00.000Z,51336.234,51336.234,51308.236279861114,0.0005456769160056315
2024-05-10T23:50:00.000Z,51330.16,51330.16,51308.14742847221,0.0004290268238290483
2024-05-10T23:51:00.000Z,51328.73,51328.73,51308.05667291667,0.0004029255525136304
2024-05-10T23:52:00.000Z,51327.972,51327.972,51307.965871527784,0.00038992246393692605
2024-05-10T23:53:00.000Z,51329.828,51329.828,51307.87625833333,0.00042784350605636176
2024-05-10T23:54:00.000Z,51326.968,51326.968,51307.79016597223,0.00037378016020056797
2024-05-10T23:55:00.000Z,51331.328,51331.328,51307.703431249996,0.0004604487663662599
2024-05-10T23:56:00.000Z,51334.648,51334.648,51307.61739791667,0.0005268340931463331
2024-05-10T23:57:00.000Z,51336.492,51336.492,51307.53050069445,0.0005644687830991811
2024-05-10T23:58:00.000Z,51338.156,51338.156,51307.44152569445,0.0005986358585074362
2024-05-10T23:59:00.000Z,51339.281,51339.281,51307.346597916665,0.0006224138296139147
2024-05-11T00:00:00.000Z,51342.835,51342.835,51307.24440902778,0.0006936757446665402
2024-05-11T00:01:00.000Z,51343.816,51343.816,51307.14021458334,0.0007148280972836716
2024-05-11T00:02:00.000Z,51349.199,51349.199,51307.036697916665,0.0008217645141265355
2024-05-11T00:03:00.000Z,51356.906,51356.906,51306.93461180555,0.0009739694755210948
2024-05-11T00:04:00.000Z,51363.324,51363.324,51306.83039930555,0.0011010931732631987
2024-05-11T00:05:00.000Z,51361.84,51361.84,51306.72887777778,0.0010741499882696106
2024-05-11T00:06:00.000Z,51361.281,51361.281,51306.63006041667,0.0010651827944844507
2024-05-11T00:07:00.000Z,51364.222,51364.222,51306.52944722222,0.0011244680433340438
2024-05-11T00:08:00.000Z,51366.917,51366.917,51306.42833194444,0.0011789686014433234
2024-05-11T00:09:00.000Z,51365.613,51365.613,51306.33041527777,0.0011554633559326568
2024-05-11T00:10:00.000Z,51368.718,51368.718,51306.2315125,0.0012179122429752918
2024-05-11T00:11:00.000Z,51374.753,51374.753,51306.129095833334,0.0013375381338647158
2024-05-11T00:12:00.000Z,51381.199,51381.199,51306.02859583333,0.0014651378448881129
2024-05-11T00:13:00.000Z,51387.23,51387.23,51305.931979166664,0.0015845735122081244
2024-05-11T00:14:00.000Z,51386.093,51386.093,51305.836365277784,0.0015642788502816735
2024-05-11T00:15:00.000Z,51385.187,51385.187,51305.74255138889,0.0015484513947251909
2024-05-11T00:16:00.000Z,51385.746,51385.746,51305.650040277775,0.001561152809862944
2024-05-11T00:17:00.000Z,51389.82,51389.82,51305.55754861111,0.001642364987634147
2024-05-11T00:18:00.000Z,51394.375,51394.375,51305.46513611112,0.0017329511320676807
2024-05-11T00:19:00.000Z,51400.019,51400.019,51305.37479305555,0.0018447230397635353
2024-05-11T00:20:00.000Z,51408.628,51408.628,51305.281442361105,0.0020143453994107084
2024-05-11T00:21:00.000Z,51413.687,51413.687,51305.18715,0.0021147929873597615
2024-05-11T00:22:00.000Z,51421.343,51421.343,51305.09200833333,0.0022658762925088487
2024-05-11T00:23:00.000Z,51430.808,51430.808,51304.99554305555,0.0024522457435721882
2024-05-11T00:24:00.000Z,51444.152,51444.152,51304.90101527778,0.0027141848432912447
2024-05-11T00:25:00.000Z,51466.304,51466.304,51304.807154166665,0.0031477916942177935
2024-05-11T00:26:00.000Z,51478.945,51478.945,51304.71112361111,0.0033960599830510758
2024-05-11T00:27:00.000Z,51491.394,51491.394,51304.61404583333,0.003640607334065646
2024-05-11T00:28:00.000Z,51499.562,51499.562,51304.51914305556,0.00380167011020201
2024-05-11T00:29:00.000Z,51523.027,51523.027,51304.42207638888,0.004260937259669994
2024-05-11T00:30:00.000Z,51543.023,51543.023,51304.31735416666,0.0046527399280160715
2024-05-11T00:31:00.000Z,51579.367,51579.367,51304.20770972223,0.005363288949604558
2024-05-11T00:32:00.000Z,51597.839,51597.839,51304.09287152778,0.0057255885842831715
2024-05-11T00:33:00.000Z,51602.144,51602.144,51303.975938888885,0.00581179247133361
2024-05-11T00:34:00.000Z,51595.55,51595.55,51303.854145138896,0.005685651881745534
2024-05-11T00:35:00.000Z,51586.933,51586.933,51303.72765069445,0.005520170994859797
